"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ccdc86",0.000735131113316525,1.65607543117968,0.295,0.079,1
"Ccdc58",0.000736856967569028,1.7800322608146,0.291,0.079,1
"Gm38843",0.000740230035170863,1.05906158693139,0.45,0.175,1
"Rps4x",0.000754537771545146,0.306123958124938,1,0.937,1
"G3bp1",0.000802821521209449,0.711893481052766,0.527,0.222,1
"Gadd45gip1",0.000844387953080221,1.5351169755589,0.286,0.079,1
"Eif3e",0.000846860519024475,0.85871445429448,0.409,0.159,1
"Cox8a",0.000872231324473187,-0.270254106921101,1,0.968,1
"Actr10",0.000904203785576248,1.87961783781441,0.282,0.079,1
"Tnni2",0.000927588991358519,0.424049243987421,0.477,0.19,1
"Spp1",0.000972735984085418,-0.922062043161819,0.8,0.889,1
"Qk",0.000986760652318629,-0.592711827700664,0.914,0.889,1
"Cd86",0.000987009838545704,0.82058922792125,0.564,0.27,1
"Gm10073",0.00103296655743597,1.24802888327939,0.25,0.048,1
"Psmd6",0.00104617879079299,1.0058682125943,0.395,0.143,1
"Gipc1",0.00105361183207922,0.505641237418465,0.582,0.254,1
"Myl6",0.00106744658265935,-0.373274314095296,0.982,0.905,1
"Rer1",0.00107372900168909,0.784269637431949,0.605,0.317,1
"Gmfg",0.00107910018666531,0.658539857755145,0.523,0.238,1
"Pts",0.00111460776700665,1.00261831301567,0.418,0.175,1
"Dctn6",0.00111747414734636,1.58255741702528,0.241,0.048,1
"Timm22",0.0011306796214869,0.433494759315591,0.386,0.143,1
"Dera",0.00115882977793892,1.2215385010128,0.273,0.063,1
"Phf3",0.00122058050582722,0.910612629194935,0.245,0.048,1
"Rbmxl1",0.00125402898949315,1.21243523025726,0.359,0.127,1
"Il10rb",0.00126094547897113,0.440578028553435,0.459,0.175,1
"Gpr157",0.00128386317245081,1.57237459387592,0.264,0.063,1
"Rnf115",0.00129687065120457,1.03281377656924,0.327,0.095,1
"Gm10031",0.00137722190826326,3.95928592446603,0.145,0,1
"Ikbkap",0.00138302055497728,1.99722274289674,0.209,0.032,1
"Polr2e",0.00141765706489449,0.660520647880138,0.527,0.222,1
"Mrps18b",0.0014567378522558,0.822453370302402,0.368,0.127,1
"Ube2n",0.0014765309684652,0.719136216762003,0.586,0.317,1
"Rnf187",0.00147745296358818,0.976164621141486,0.382,0.143,1
"Rpl3",0.00149736766817068,0.391059037851038,0.982,0.921,1
"Hars",0.0015776638742047,2.74394101547259,0.173,0.016,1
"Klhl5",0.00159091639276387,-2.05741918946384,0.114,0.254,1
"Psmd1",0.00161715221632175,0.657041004318799,0.341,0.111,1
"Ncl",0.0016177533266492,0.496699324568736,0.895,0.619,1
"Sirt2",0.00163887649123851,0.68270118667964,0.491,0.222,1
"Sumf2",0.00169848707677206,1.78758696594798,0.205,0.032,1
"Nhp2",0.00173813094784569,0.533500461135844,0.768,0.476,1
"Scp2",0.00174269413696397,0.643672153895081,0.559,0.27,1
"Tma7",0.00175189573853923,0.413687312073932,0.959,0.714,1
"Casp8",0.00179725548222589,0.541327572448364,0.305,0.095,1
"Nop53",0.00183136956265331,2.16439340244349,0.173,0.016,1
"Marcks",0.00183460593220231,-0.326544478725164,0.995,1,1
"Nampt",0.00195031108963378,1.47153875426197,0.232,0.048,1
"Eif6",0.00198617760633408,0.7564595554352,0.523,0.27,1
"Hnrnpa1",0.00201080300215771,0.492032129405601,0.786,0.429,1
"Dhdh",0.00202620978831012,3.79216198602727,0.136,0,1
"Zdhhc13",0.00202620978831012,3.88117233674888,0.136,0,1
"Itgb1bp1",0.00203216518980717,1.06504918921206,0.414,0.175,1
"Atp6ap2",0.00204258357211881,0.505435391442665,0.691,0.365,1
"Pds5a",0.00204759157108471,1.22406482114921,0.305,0.095,1
"Orai1",0.00206033225180504,0.775985887014869,0.414,0.159,1
"Nmt1",0.00206932999942953,0.490408067948927,0.755,0.397,1
"Spi1",0.00210949132373658,0.365467732287858,0.895,0.635,1
"C1galt1c1",0.00212916723580878,0.745096105121295,0.309,0.095,1
"Apex1",0.00215389427087616,0.910337448338256,0.409,0.175,1
"Chst12",0.00219534907767714,3.06582794803033,0.164,0.016,1
"Rnmt",0.00219534907767714,2.92161648101563,0.164,0.016,1
"Tmem160",0.00224715014403592,0.48860803765437,0.709,0.397,1
"Cbfb",0.00225306085728806,1.05577733204377,0.377,0.159,1
"Trappc3",0.0022765341081966,0.800146478396973,0.423,0.175,1
"Fcrls",0.00228594360500361,0.306247440403403,0.995,0.905,1
"Gm8186",0.00231096891514167,0.543837414051982,0.364,0.127,1
"Arpc3",0.00239564489535299,0.327043892130185,0.959,0.683,1
"March5",0.00240584190657824,0.504510078339501,0.386,0.143,1
"Stx7",0.00244971074964759,0.483843004579417,0.632,0.317,1
"Triap1",0.00249808622078316,0.936869977708939,0.327,0.111,1
"Kdsr",0.00252173753953232,2.38969353123219,0.164,0.016,1
"Ptprc",0.00253599753435879,-1.08474851812057,0.4,0.524,1
"Man2a2",0.00253629450610366,1.56771232158008,0.245,0.063,1
"Mrfap1",0.00257601048965055,0.383964637140634,0.882,0.587,1
"Rrs1",0.00264642296126223,0.907304310145807,0.309,0.095,1
"Tmem189",0.00266649559427566,0.967108116030897,0.323,0.111,1
"Clk4",0.00269306879597855,1.57943503852078,0.195,0.032,1
"Acot13",0.00270065999477477,0.697617975379278,0.5,0.238,1
"Rce1",0.00270713801363792,1.3407711474255,0.245,0.063,1
"Washc3",0.0027253857458126,0.939083943389683,0.323,0.111,1
"Txnip",0.00276357299734313,0.70148002345483,0.373,0.143,1
"Nsfl1c",0.00278356200001583,1.1555338486761,0.318,0.111,1
"Zrsr2",0.00279182887294384,1.31329637998818,0.223,0.048,1
"Pfdn6",0.00280129639715097,0.679425941143419,0.277,0.079,1
