"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"mt-Nd1",8.37184167062666e-10,0.77247159444054,0.922,0.806,1.22379581541221e-05
"Rplp2",1.11605579155705e-09,0.502855942574638,1,0.948,1.6314503560981e-05
"Rpl26",1.89353955623762e-09,0.608557959345898,0.967,0.876,2.76797612330816e-05
"Rpl36a",2.55208806522642e-09,0.65472560088627,0.978,0.855,3.73064233374798e-05
"Rps27a",2.99745123993605e-09,0.373660581956091,1,0.993,4.38167422253852e-05
"Tpt1",3.28135473226273e-09,0.579330694525854,0.956,0.867,4.79668434762166e-05
"Eef1b2",4.79589004572926e-09,0.898392637630309,0.833,0.6,7.01063206884704e-05
"Rpl10",5.16536241049515e-09,0.750480130932171,0.889,0.731,7.55072677166181e-05
"Rpl30",6.02842435583776e-09,0.419206406563501,1,0.98,8.81235072336363e-05
"Rps9",1.20429520678172e-08,0.480642966617991,0.989,0.957,0.000176043873327352
"Rps16",1.3946720354239e-08,0.46507077718538,1,0.944,0.000203873158138266
"Rpl28",2.39198724801693e-08,0.556675793091216,0.933,0.869,0.000349660695915115
"mt-Nd4l",9.17352927763524e-08,0.703734349548162,0.933,0.81,0.00134098650980472
"Rpl15",1.73312445805957e-07,0.516300861026413,1,0.937,0.00253348133279149
"Ethe1",2.27941485441843e-07,1.65303034216627,0.333,0.131,0.00333204863418886
"Rpl10a",2.45935214279563e-07,0.441005757119483,1,0.978,0.00359508096233866
"Rplp0",2.47507455697539e-07,0.406810710293291,1,0.971,0.00361806398738663
"Rps3a1",3.90935840089954e-07,0.489583312954623,1,0.962,0.00571470011043495
"Apoe",5.90247230554453e-07,0.564107284850892,0.989,0.955,0.008628234016245
"Rps24",6.41065157328914e-07,0.306722949971609,1,0.996,0.00937109046983406
"Rps4x",6.82303041576248e-07,0.440675112623896,1,0.964,0.00997390586176159
"Slc25a3",9.61463084560343e-07,0.807063278871557,0.744,0.515,0.0140546673701031
"Rpl3",1.327482612926e-06,0.562954702167997,0.933,0.853,0.0194051408357523
"Eno1",1.68850798263272e-06,1.26869124806817,0.467,0.259,0.0246826096901251
"Uqcrh",1.88552109506728e-06,0.644635693395522,0.844,0.619,0.0275625473676935
"Eif3f",2.09351806422753e-06,0.824238210880075,0.644,0.395,0.0306030470628781
"Rpl38",2.61640849353298e-06,0.316832231403559,1,0.982,0.038246659358465
"Rpl14",3.46744929280999e-06,0.543515991365232,0.922,0.811,0.0506871737622965
"Rps2",4.73773538632577e-06,0.360580551210068,1,0.977,0.06925621587731
"Rps11",8.58932132469237e-06,0.308677902084145,1,0.998,0.125558699124353
"Rpl12",9.09091919452965e-06,0.540171786102392,0.9,0.729,0.132891056785634
"Rpl37",1.25976364281529e-05,0.334014424388489,1,0.991,0.184152249306739
"Gm10073",1.31795839901447e-05,2.20113525074366,0.144,0.036,0.192659158767935
"Cox8a",1.35728008221878e-05,0.358076054909517,0.978,0.914,0.198407202418742
"Bola2",1.91259129189753e-05,0.559592522575353,0.778,0.56,0.279582595049582
"Slc25a5",2.44479255349632e-05,0.590494942628062,0.722,0.51,0.357379775470091
"Gm8186",2.8526658814878e-05,1.66617114049921,0.233,0.09,0.417002698555887
"Akr1a1",3.58906239511319e-05,0.55638770007306,0.844,0.632,0.524649140917647
"Rpl27-ps3",3.87918248669074e-05,1.0827874133005,0.333,0.16,0.567058895904452
"Rpl22",3.93813069108648e-05,0.374490117493682,0.978,0.916,0.575675944423022
"Apoc1",4.08649602767907e-05,1.14530815550593,0.556,0.332,0.597363989326126
"Cox7b",5.5386420627934e-05,0.633057202724158,0.678,0.483,0.809638696739139
"Psma5",6.5364270912522e-05,1.03603135938125,0.4,0.226,0.955494912199247
"Gnb2",7.16911773053223e-05,0.747748551070056,0.644,0.456,1
"Rpl11",7.174858045386e-05,0.306461790797813,1,0.977,1
"Nt5dc2",7.31003940371113e-05,1.43042462781597,0.211,0.079,1
"mt-Nd5",7.46468784877591e-05,0.678174501699365,0.633,0.454,1
"Rps8",8.29693624321482e-05,0.378397411481929,0.967,0.853,1
"Gm3550",9.54898115138516e-05,0.832630315993313,0.544,0.336,1
"Rpl29",9.59576281432788e-05,0.39183600664103,0.989,0.919,1
"Eif1",9.64747372236327e-05,0.40978596420162,0.878,0.811,1
"Ubb",0.000100902335847309,0.542829224357725,0.822,0.715,1
"Ndufv2",0.000101340860966004,0.885108390543877,0.433,0.244,1
"Cfap36",0.000103478636551395,2.34951555699268,0.122,0.032,1
"Rps20",0.000109739072615085,0.268434973036121,1,0.991,1
"Atp5f1",0.000119730822708694,0.61165720794385,0.622,0.418,1
"Gars",0.000132200353145315,1.62343641610057,0.178,0.063,1
"Rbmxl1",0.000132200353145315,1.64355877811674,0.178,0.063,1
"Ppia",0.000136606044949243,0.321589142313428,1,0.968,1
"Rpl4",0.000169242192585605,0.569145338094807,0.744,0.551,1
"Ly86",0.000184987315741761,0.460948635981063,0.856,0.743,1
"Rps25",0.000245048030694961,0.485876539133747,0.856,0.715,1
"Rpl17",0.000262000955969812,0.475226438244451,0.778,0.641,1
"Sh3bgrl3",0.000278207968162968,0.453715388857471,0.833,0.702,1
"Psmg1",0.000295030917220983,2.27864695877849,0.122,0.036,1
"Chchd10",0.000319533706306576,1.75730260431352,0.189,0.075,1
"Polr2m",0.00036774895538858,1.08214518854845,0.233,0.102,1
"Rps14",0.000385099140331068,0.356453629748172,0.933,0.833,1
"Borcs6",0.000392484614162202,1.3684389307455,0.156,0.054,1
"Bcl2a1d",0.000401817781238422,1.00803327416094,0.333,0.178,1
"Cdk4",0.000436054886639329,0.571838743432053,0.611,0.418,1
"Mrpl2",0.000468519901515698,1.36619341781938,0.244,0.118,1
"Eif5a",0.000511910227811205,0.509361394944863,0.822,0.673,1
"Vdac1",0.000535258073866893,0.822796584090662,0.4,0.244,1
"Cstb",0.000538872441439482,0.582374223607016,0.689,0.515,1
"Commd3",0.000539957782135568,0.971808041909915,0.378,0.221,1
"Zfp622",0.000585101821372149,1.90596713558137,0.122,0.038,1
"Prdx1",0.000603593020074401,0.4537770816663,0.911,0.788,1
"Arpc3",0.000671655533260961,0.485175286707352,0.722,0.564,1
"Btf3",0.000809025105733781,0.504075194225472,0.822,0.668,1
"Phgdh",0.000882562305025629,2.57370478575928,0.1,0.029,1
"Naa20",0.000889013053391565,0.653321337590175,0.478,0.305,1
"Psmb5",0.000921833569635469,0.748519374597654,0.433,0.271,1
"Cfl1",0.000991724748824734,0.296632229047798,0.933,0.91,1
"Eef1akmt4",0.000994284813643091,1.29882457594894,0.122,0.039,1
"Cox5a",0.00102919223462845,0.464327425162627,0.8,0.671,1
"Iars2",0.00117276169405078,1.50406690214679,0.1,0.029,1
"Rpl7a",0.00132785689273199,0.387539469993191,0.911,0.806,1
"Hint1",0.00137209962023552,0.415505660594959,0.856,0.763,1
"Nop2",0.00139091682842242,0.78260412256761,0.111,0.034,1
"Rps27l",0.00162534021576893,0.519354286704348,0.8,0.645,1
"Hpgd",0.001646374080987,0.87648556861933,0.144,0.054,1
"Mrpl33",0.00166823287492749,0.72174534816032,0.522,0.37,1
"Mzt2",0.00167849463337066,1.33613876990667,0.178,0.077,1
"Ptp4a2",0.00172082479010148,0.654762468489085,0.433,0.282,1
"Nubp1",0.00175306433009175,0.799771373354475,0.256,0.131,1
"Cebpzos",0.00176309446873932,0.555979773472844,0.5,0.346,1
"Cox6c",0.00185119028817672,0.297185248882366,0.933,0.806,1
"Naca",0.00186232082036115,0.346279922986398,0.9,0.795,1
"Gipc1",0.00190760568919391,0.797058805816339,0.367,0.228,1
"Atn1",0.00191170392841205,1.69569336906784,0.1,0.031,1
"Gcsh",0.0019751571031942,1.45696943886482,0.178,0.079,1
"Capzb",0.00208934297654596,0.451410367692563,0.7,0.54,1
"Klk8",0.00208953856384423,1.1793455187456,0.156,0.063,1
"Nsmce1",0.00218682371932548,0.954400926507418,0.2,0.092,1
"Raly",0.0021940072025491,0.612471840150828,0.411,0.259,1
"Cfdp1",0.00223675506964897,0.785402282024029,0.344,0.212,1
"Mrps18a",0.00233525541650161,0.908013244956289,0.356,0.224,1
"Ywhaq",0.00246958068156913,0.605151342688988,0.456,0.296,1
"Atp5j2",0.00264578669128046,0.356485557307868,0.922,0.801,1
"Lamtor5",0.0027951139236541,0.658650609051287,0.411,0.273,1
"Znhit6",0.0027969025855707,1.74907265362039,0.1,0.032,1
"Set",0.00284215182441581,0.564023296260476,0.633,0.485,1
"Spi1",0.00307376783596598,0.410250231764993,0.778,0.603,1
"Psmd8",0.00308338823620453,0.610757953717548,0.444,0.296,1
"Psmb2",0.00311465930972326,0.697785354042302,0.511,0.393,1
"Crybb1",0.00337859856788213,0.583762626578603,0.678,0.533,1
"Wdr89",0.00344357134749677,1.17358068396027,0.256,0.144,1
"Hspe1",0.00352136348495317,0.345083019365725,0.8,0.652,1
"Fabp5",0.00365082844731951,0.673410757879697,0.611,0.447,1
"Ndufa12",0.00368659966441555,0.549539930479477,0.478,0.325,1
"Prps2",0.00400544087452399,1.31749180488965,0.133,0.054,1
"Uqcr11",0.00430182245548499,0.284962409164727,0.878,0.713,1
"Scp2",0.00436422692718964,0.692070472022774,0.356,0.232,1
"Psma2",0.00447671309658936,0.546090831728186,0.444,0.293,1
"2410015M20Rik",0.0046282359031402,0.597565346259344,0.511,0.379,1
"Rpl22l1",0.0046570838254049,0.379451372738891,0.856,0.758,1
"Srsf9",0.00484107346750895,0.454234654629774,0.689,0.558,1
"Ndufb8",0.00491263358278525,0.422398027549387,0.778,0.6,1
"Mcrs1",0.00497961510815928,1.17746142942041,0.2,0.102,1
"Prpf31",0.00500088175584385,1.30374113785329,0.167,0.077,1
"Mrpl49",0.00508917277270162,1.0056891469623,0.211,0.11,1
"Tyms",0.00509766101747522,1.10082858760531,0.2,0.101,1
"Cmtm7",0.00559489777259574,0.636798673032307,0.467,0.327,1
"Vdac2",0.00575750006333643,0.540151738676841,0.6,0.461,1
"Atp5j",0.00575788917461731,0.379330059173723,0.711,0.56,1
"Erh",0.00583703613061632,0.47353694882645,0.744,0.607,1
"Cops4",0.00589292749172246,0.984543202994032,0.2,0.102,1
"Khdrbs1",0.00591344199518262,0.834967978014803,0.256,0.142,1
"Ubl5",0.00603970266403048,0.291167007950165,0.956,0.803,1
"Ndufb7",0.00622210913958284,0.394368724093177,0.7,0.535,1
"Sap18",0.00625643914346253,0.366277767055467,0.567,0.422,1
"Bak1",0.00637319577436735,1.00062525558271,0.156,0.07,1
"Eif3m",0.00639224013966396,1.07029327464789,0.178,0.088,1
"Higd2a",0.0065022040278803,0.5117723659316,0.644,0.517,1
"Cdc42",0.00670862189308354,0.440563584523487,0.8,0.675,1
"Ccdc85b",0.00673504914201751,1.04398873946307,0.189,0.097,1
"Timm8a1",0.00682812808906512,1.15844136042276,0.211,0.115,1
"Tomm22",0.0072284060105488,0.600815384851876,0.444,0.33,1
"Plin2",0.0074086932856604,0.554423324844718,0.544,0.422,1
"Tor1a",0.00751130356454774,0.875132208238071,0.167,0.077,1
"Arpc1b",0.00773538450523157,0.330209269451752,0.911,0.828,1
"Nrm",0.0081462536179121,0.921871407672363,0.167,0.079,1
"Higd1a",0.00839752397864883,0.473303309814622,0.456,0.321,1
"Necap2",0.00858822959645194,0.62901278857122,0.311,0.192,1
"Eif4a3",0.00859743197814981,0.791562963113581,0.244,0.135,1
"Snrpf",0.0091345216879722,0.402306853955688,0.633,0.503,1
"Alkbh3",0.0103655719146186,1.12929700435699,0.122,0.052,1
"Odc1",0.0103745228316354,0.996391546024394,0.1,0.038,1
"Rps6",0.0105784183116666,0.345600555514832,0.722,0.609,1
"Tbcb",0.0107894371019459,0.632457188322204,0.356,0.242,1
"Psma1",0.0111874605955547,0.814776716863552,0.367,0.255,1
"Fam207a",0.0111998858902601,0.812116237598676,0.1,0.038,1
"Stx8",0.0112377694238667,0.879906878020625,0.222,0.126,1
"Polr2i",0.0112514396909597,0.665068969949657,0.356,0.237,1
"Ctbp1",0.0114082132743431,0.770589999671051,0.256,0.153,1
"Eif4a1",0.0114900496269535,0.42538663688363,0.644,0.53,1
"Ndufa11",0.0115173692126041,0.385180290721677,0.6,0.465,1
"Capns1",0.0117167589445493,0.431122155142819,0.444,0.305,1
"Txn1",0.0119681194023009,0.590581084461048,0.478,0.352,1
"Ppp5c",0.0124848348522331,0.927534488171537,0.144,0.068,1
"Suds3",0.0126718813522008,0.753240573297491,0.244,0.144,1
"Cltb",0.0128389348549802,0.785862670757597,0.156,0.075,1
"Atp5c1",0.0130860893063594,0.556536355230865,0.589,0.463,1
"Gmnn",0.0135700715417209,1.2703270540228,0.156,0.079,1
"Gar1",0.0137210970588287,0.948705114140039,0.133,0.061,1
"Commd9",0.0139027843634834,0.805344131445657,0.256,0.154,1
"Pa2g4",0.0139268314094216,0.949569113580842,0.289,0.192,1
"Rps12-ps3",0.0144108970361084,0.985241888727927,0.122,0.054,1
"Tpi1",0.0144303645856606,0.396215181319948,0.578,0.429,1
"Dut",0.0144835761112892,0.745354934932296,0.233,0.135,1
"Hsd17b10",0.0145550205385098,0.964493545372317,0.222,0.131,1
"Dctpp1",0.014567183970616,0.816980374467587,0.422,0.316,1
"Mcts1",0.0149818160584842,0.470655181864417,0.356,0.235,1
"Pkm",0.0155100673828298,0.494147898076245,0.578,0.469,1
"Gtf2e2",0.0155593522008506,1.44630425321071,0.133,0.065,1
"Nsmce2",0.0157864202161689,0.50309380244824,0.2,0.11,1
"Aprt",0.0160500923594783,0.399763082277894,0.589,0.451,1
"Lamtor1",0.0164089126759333,0.298335812840362,0.633,0.497,1
"Cryba4",0.016652420642859,0.450166471411883,0.556,0.411,1
"Trappc1",0.0168587032329108,0.595415711849083,0.289,0.181,1
"Hdac3",0.0174878569805473,1.36730025839874,0.133,0.065,1
"Hmgn1",0.017706206732476,0.36523414994389,0.733,0.61,1
"Pdcl3",0.0177779158523894,0.744414268411458,0.244,0.149,1
"Pdcd6",0.0179523770094009,0.690095454313411,0.2,0.111,1
"Camk1",0.0184344996182885,0.315906119447073,0.533,0.397,1
"Cox17",0.0186834841426222,0.460265375428002,0.622,0.501,1
"Hmgn2",0.0195712961475603,0.324342813071945,0.589,0.476,1
"Rpl31",0.0198976784712988,0.258783369268354,0.867,0.79,1
"Pin1",0.0201099784853997,0.717830141204193,0.278,0.181,1
"Mea1",0.0203070552695955,0.867923429964777,0.222,0.135,1
"Aamp",0.0206159497764129,0.545054009856921,0.356,0.248,1
"Lsm5",0.0206633036864171,0.856780975257567,0.333,0.241,1
"Actr10",0.0211234115868212,0.838337646214951,0.156,0.081,1
"Cct5",0.021231532832358,0.741243573662192,0.222,0.135,1
"Ucp2",0.0215251299947416,0.292903024884964,0.767,0.695,1
"mt-Nd3",0.0215394685155256,0.4234894662983,0.744,0.648,1
"Ccs",0.0217144529644226,0.663145064860074,0.144,0.072,1
"Mgmt",0.0218744831724249,1.56807870620527,0.1,0.043,1
"Cox7a2",0.0219253855696671,0.312266002332694,0.789,0.684,1
"Cox7c",0.0222178850257345,0.269411176272458,0.922,0.89,1
"Tspo",0.0227745098699367,0.555905569753239,0.356,0.25,1
"Pnrc2",0.0230326514789876,0.535496675326822,0.178,0.095,1
"Rsl24d1",0.0235136878600239,0.828595861883393,0.167,0.09,1
"Ech1",0.0238092189595092,0.676560439724895,0.211,0.122,1
"Zmat2",0.0239499386955388,0.802431001413754,0.244,0.156,1
"Ankra2",0.0240744288850945,0.779257145823931,0.111,0.05,1
"Akt1",0.0243812179067807,0.597774562675772,0.278,0.178,1
"Glul",0.0244257039395036,0.439055741276824,0.611,0.528,1
"Smarcb1",0.0245139786841842,0.96832033235687,0.167,0.092,1
"Rrm2",0.0247596814628652,1.01009767308284,0.133,0.066,1
"Ebna1bp2",0.0250775564080563,0.556128568527408,0.211,0.122,1
"Ttyh2",0.0258777277769577,0.845735167198681,0.156,0.079,1
"Mrpl15",0.0265431583710138,0.841364885043143,0.2,0.117,1
"Igbp1",0.0265708123889148,1.21355851139336,0.133,0.068,1
"Ndufs8",0.0273278182685352,0.538651091788747,0.4,0.294,1
"Gins4",0.0273472084404702,0.991075352025253,0.144,0.075,1
"Csnk2b",0.0273863866845838,0.465588319503329,0.4,0.291,1
"Pcna",0.0274359439519652,0.792949220586596,0.244,0.156,1
"Fam20c",0.0275351186982758,0.782781325716162,0.167,0.092,1
"Rpl5",0.0277733764106823,0.27849998208095,0.733,0.576,1
"Etfb",0.0278498320718695,0.533996767561321,0.422,0.321,1
"Gm17669",0.0282382762346699,0.882289391150631,0.144,0.075,1
"Sdf2l1",0.0283581391908408,0.471907288860878,0.356,0.241,1
"Gsr",0.0283698632906071,0.80270656280966,0.133,0.066,1
"Idh3g",0.0284718872478776,0.64951448363362,0.211,0.127,1
"Tma7",0.0285164455914706,0.295358716581378,0.711,0.587,1
"Cln5",0.0289576444796429,0.606763887331896,0.156,0.081,1
"Akirin1",0.0292179971018975,0.488873637571986,0.267,0.167,1
"Mrpl12",0.0314741485045138,0.459518346115416,0.444,0.341,1
"Prdx2",0.0317244565788355,0.406351337825705,0.544,0.46,1
"Ndufs6",0.0321740228453716,0.416599788832024,0.533,0.411,1
"Cdc37",0.03264738593234,0.633367781927961,0.289,0.196,1
"Eif3g",0.0327706764251132,1.16628147052506,0.189,0.113,1
"Taf1b",0.0329267560327365,1.41027671621522,0.122,0.063,1
"Ak6",0.0331702379941159,1.1332097444687,0.133,0.07,1
"Emg1",0.0337871446832026,0.531309530504737,0.356,0.257,1
"Polr1d",0.0341943454987435,0.374924940943241,0.633,0.508,1
"Ndufb4",0.0348215325890871,0.414104703896593,0.444,0.332,1
"Hspa8",0.0353365078834087,0.437312806875085,0.733,0.67,1
"Ndufa9",0.0354663024843942,0.907788135838134,0.189,0.113,1
"Pebp1",0.0359662057079714,0.326068193895982,0.611,0.501,1
"Trp53",0.0360619043898163,0.472735637028347,0.178,0.102,1
"Ccdc86",0.0364122038102114,0.721062652908206,0.133,0.07,1
"Gadd45gip1",0.0365675521387307,1.08756991167197,0.144,0.079,1
"Hprt",0.0366520451565829,0.440153306027887,0.411,0.305,1
"Cox6a1",0.0368018459016931,0.439922137285586,0.556,0.458,1
"Urm1",0.0372363060478747,0.697490419889475,0.144,0.077,1
"Ppp1r2",0.0381416279189231,0.613035429384729,0.211,0.129,1
"Bin3",0.0382003947477042,0.878445213773176,0.111,0.054,1
"Dcun1d5",0.0385899201222062,0.431734512875839,0.344,0.237,1
"Nudc",0.0390858948766502,0.736269319062716,0.344,0.26,1
"Timm8b",0.0399810437520792,0.385264261236643,0.511,0.408,1
"Taf10",0.0400014416338591,0.337496726719144,0.589,0.481,1
"Aldoa",0.0400663316056926,0.584606915437255,0.611,0.575,1
"Aes",0.040390072895214,0.312863130125352,0.511,0.4,1
"Pno1",0.0404209203008561,1.52406766348082,0.1,0.048,1
"Sqor",0.0405814562142545,0.663852829594002,0.189,0.115,1
"2010107E04Rik",0.0411152673763646,0.295594311686287,0.856,0.768,1
"Bcl2a1b",0.0412951364770043,0.274712631635416,0.567,0.456,1
"Psmd14",0.0413032948627658,0.652465543260158,0.211,0.135,1
"Srp14",0.0413517685706545,0.362469916960305,0.689,0.548,1
"Rps17",0.0426785593866149,0.255364922709094,0.811,0.738,1
"Neurl2",0.0428733587888168,1.28269664189474,0.1,0.048,1
"Rfc5",0.0428733587888168,1.30645573332512,0.1,0.048,1
"Rfc2",0.0432962468152015,0.902696535071085,0.222,0.149,1
"Arf1",0.0437322793379676,0.369975316911048,0.578,0.451,1
"Trmt112",0.0441234732171847,0.333239762050924,0.567,0.438,1
"Clns1a",0.0441784094354733,0.629628486071626,0.211,0.133,1
"Rps15",0.0445145181173218,0.280205931455438,0.722,0.619,1
"Tubb2b",0.0447347004407815,0.992634824393881,0.111,0.056,1
"Hmga1",0.0448471782878766,0.666287393506338,0.233,0.149,1
"Ccdc22",0.047565201034339,0.780244307793958,0.111,0.056,1
"Tkt",0.0479312264151988,0.590975986161366,0.289,0.206,1
"Dnajc15",0.0479764865405408,0.600850133958144,0.233,0.153,1
"Mrps36",0.04807189252456,0.52578220546633,0.389,0.307,1
"Fkbp1a",0.0486485962428425,0.355338430497431,0.544,0.42,1
"Tsfm",0.0492079979932743,0.729886405435508,0.144,0.081,1
"Hmox2",0.0504349276644621,0.786762161695005,0.278,0.197,1
"Ldha",0.0504639391994023,0.420501347332247,0.633,0.512,1
"Dpy30",0.0508269191800245,0.496197023698394,0.322,0.239,1
"Pold4",0.0509643678301927,0.38893476414416,0.267,0.176,1
"Anxa3",0.0519234705099322,0.35321153437461,0.4,0.291,1
"Lmo2",0.0533404766340017,0.32097910543078,0.411,0.305,1
"Fam213b",0.0538194528585006,0.591090431408989,0.256,0.176,1
"Dbnl",0.0545904768755583,0.678762030532185,0.211,0.138,1
"Rpl13a",0.0547377475163858,0.274354395647295,0.522,0.417,1
"Mrfap1",0.0564795447462637,0.28811093565926,0.589,0.51,1
"Ppp1r11",0.0565772494246109,0.37403948018327,0.344,0.253,1
"Vcpkmt",0.0572306645220494,1.1389244404846,0.1,0.05,1
"Taf12",0.0577536724387847,0.457046206269126,0.178,0.106,1
"Rtf2",0.058624935280584,1.09521685245043,0.178,0.111,1
"Cryl1",0.0587045941329984,0.696777620697966,0.156,0.092,1
"S100a11",0.0589361462141971,0.871345729271774,0.133,0.075,1
"Sf3b6",0.0594789053188206,0.39796454803575,0.444,0.357,1
"Taldo1",0.0596014765707534,0.471025020342917,0.489,0.391,1
"Cox7a2l",0.0612893054472769,0.361243722142773,0.4,0.314,1
"Lsm2",0.0614805166371114,0.493441997039954,0.278,0.199,1
"Nit2",0.061717891967281,0.714800670657017,0.1,0.05,1
"Ndufs3",0.061786335098516,0.438247774545929,0.333,0.253,1
"Cmas",0.0623645655005083,0.701630922135578,0.111,0.057,1
"Arfrp1",0.0628359645782868,1.09315368509779,0.156,0.095,1
"Dctn3",0.0636257438570993,0.336159738192897,0.367,0.271,1
"Ube2m",0.0639636332193781,0.297518648045637,0.411,0.312,1
"0610010K14Rik",0.0640256567873967,0.361707520770938,0.478,0.37,1
"Prkar1a",0.0642764663590107,0.49570932507005,0.367,0.278,1
"Ndufaf8",0.0649818044753888,0.453168504831407,0.4,0.321,1
"Stk16",0.0651215224742019,0.624397082837577,0.178,0.11,1
"Sdhaf2",0.0657828907752914,0.574882546967431,0.122,0.066,1
"Eif3k",0.066141831818943,0.318277182550178,0.5,0.402,1
"Rab18",0.0680430701967812,0.557661446803996,0.222,0.149,1
"Cotl1",0.0684632877941848,0.352654891755384,0.622,0.54,1
"Vps29",0.0690104739377503,0.411515920294609,0.456,0.372,1
"Ndufaf2",0.0690531812350599,0.815557673672253,0.189,0.122,1
"Sf3b4",0.0695085658214715,0.99294449767607,0.144,0.086,1
"Ocel1",0.070056396439911,1.17906031248029,0.167,0.11,1
"Nfkbib",0.0701447083607285,0.689158001023702,0.111,0.059,1
"Mrps34",0.0713946870092618,0.371284413652035,0.267,0.185,1
"F11r",0.071502793669587,0.512284616995767,0.178,0.11,1
"Aig1",0.07245913888753,0.580327448069918,0.167,0.102,1
"Csnk1g2",0.0734057125420512,1.19768078599523,0.111,0.061,1
"Cks1b",0.074010675481536,0.390783280968703,0.344,0.253,1
"Map1lc3b",0.0744831809849671,0.400289267085812,0.433,0.352,1
"Prkra",0.074630212262983,0.65383603168165,0.144,0.086,1
"Fam58b",0.0762641458949828,0.723679759199457,0.122,0.068,1
"Dusp11",0.077044031468853,0.570180814012351,0.211,0.142,1
"Khk",0.0778142587173608,0.704880497827438,0.122,0.068,1
"Lrrc59",0.0781436778271255,0.523401651550008,0.211,0.14,1
"Eif3i",0.0799785382129455,0.327302631350958,0.444,0.338,1
"Nkiras2",0.0807723846323543,0.288730763031925,0.111,0.059,1
