"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zfp207",0.00130638221829113,-1.58999002934925,0.111,0.266,1
"C1qc",0.00133120657843839,-0.362097679016368,0.956,0.977,1
"Nsd3",0.00140242835607175,-2.82593877091061,0.022,0.144,1
"Siglech",0.00144521839095858,-1.28894257414587,0.133,0.294,1
"Dgkz",0.00144719533642525,-1.96802772945004,0.067,0.206,1
"Srek1",0.00145558843529467,-2.90478296454575,0.033,0.158,1
"Zfp91",0.00146065185327194,-2.66942371421718,0.033,0.158,1
"Gm42418",0.00146710568655653,-0.872342058783461,0.189,0.368,1
"Fnip2",0.00154220750821421,-2.97530702062328,0.033,0.156,1
"Synrg",0.00158595923073958,-3.06934901636773,0.022,0.14,1
"Hdlbp",0.00159199863489896,-1.67326191716473,0.067,0.206,1
"Irf2",0.00160304575911,-2.09187433331446,0.056,0.192,1
"Tardbp",0.0016785005394716,-1.42632030676595,0.156,0.311,1
"Gm13075",0.00168940622582474,-5.25359503708801,0,0.101,1
"Eif2s3y",0.00168940622582474,-5.29027988165695,0,0.101,1
"Tgfbr1",0.00169050364176941,-0.927889605003737,0.333,0.499,1
"Rasgrp3",0.00172023134570301,-1.84867407132312,0.078,0.217,1
"Fcer1g",0.00176717224187046,-0.295576106346341,0.956,0.978,1
"Ttc14",0.00180402021627076,-2.80727456462809,0.033,0.153,1
"Tpp1",0.00189824204353929,-1.13108750518845,0.2,0.368,1
"Uba5",0.00191893592723565,-3.4836668933404,0.022,0.135,1
"Tcf7l2",0.00194440029869922,-2.3824328897276,0.044,0.171,1
"Tcf4",0.00196737432496707,-1.61164370021395,0.089,0.232,1
"Cenpf",0.00198837419674811,-3.41030523201683,0.011,0.118,1
"Hnrnpa3",0.0019930750716653,-0.863142002513272,0.356,0.508,1
"Mfsd11",0.0020518048276563,-1.58961667505613,0.078,0.221,1
"Arhgap4",0.00219489342189464,-3.00373527922537,0.022,0.135,1
"Lnpep",0.00221815502767892,-2.00570001288803,0.022,0.138,1
"Rnase4",0.00224931353763545,-0.508703265569104,0.533,0.679,1
"Atxn7l3b",0.00227700740562457,-1.62177185823871,0.078,0.219,1
"Nktr",0.0023513525839735,-1.68548822419486,0.067,0.203,1
"Pros1",0.0023986542898775,-1.23824885515504,0.122,0.273,1
"Aup1",0.00240648734118096,-2.00296302921257,0.044,0.169,1
"G3bp2",0.00241946568551267,-1.30323495003678,0.056,0.19,1
"Hk2",0.0025071884911363,-1.388148171179,0.156,0.296,1
"Prpf4b",0.00254721306544857,-1.25400931022639,0.122,0.276,1
"P2ry12",0.00269748146903072,-0.739713941794001,0.556,0.666,1
"Dhx9",0.00270307484304947,-1.22310104006129,0.156,0.314,1
"Hsp90ab1",0.00276114339001495,-0.506472219639631,0.733,0.763,1
"Actr2",0.00282660666838852,-0.780309092685753,0.367,0.512,1
"Rap2b",0.00286682445599176,-1.44756959084674,0.144,0.291,1
"Hif1a",0.00291622296742239,-1.5282248855803,0.1,0.237,1
"Leng8",0.00293917831102536,-3.51632939760071,0.011,0.111,1
"Slc16a6",0.00302507424209404,-3.93615107914361,0.011,0.11,1
"Lamp2",0.0030835224925438,-0.831376661518414,0.411,0.544,1
"Csde1",0.00310245802058998,-1.29519618618954,0.2,0.346,1
"Rbm26",0.00322218081641612,-2.6953929979673,0.033,0.144,1
"Fgd4",0.00335654973178254,-3.08962955278645,0.011,0.11,1
"Itm2c",0.00363507962659171,-0.852242412897144,0.244,0.404,1
"Sf1",0.00366645152804061,-2.02527351938791,0.044,0.16,1
"Gm2000",0.00369646510993341,-0.769587312705383,0.411,0.535,1
"Cflar",0.00384531869537793,-1.78874744497239,0.1,0.228,1
"Rnasel",0.00393533326260678,-2.70302589637971,0.011,0.108,1
"Lrmp",0.00396689694915694,-2.42106579742084,0.033,0.142,1
"P4ha1",0.00417149989690665,-1.5120984586344,0.056,0.18,1
"Nfxl1",0.00420933382203288,-3.00828836775486,0.011,0.106,1
"Tmem59",0.00425282688918302,-1.00238282504597,0.267,0.424,1
"Plekha1",0.0042669630140769,-3.75596681658993,0.011,0.104,1
"Ewsr1",0.00433569189137408,-1.11045005632701,0.189,0.336,1
"Svbp",0.00451477362078868,-0.794341658283087,0.244,0.408,1
"Atp2b1",0.0045786190655335,-0.931690375986796,0.178,0.323,1
"Loxl2",0.00468449979290487,-3.18686725214723,0.033,0.136,1
"Mindy2",0.00473927830477848,-2.86360222422016,0.022,0.12,1
"Tmem181a",0.00475881160897744,-3.47953629102102,0.011,0.102,1
"Celf1",0.00482207884239914,-1.91014994928875,0.067,0.185,1
"Tmed7",0.00487321708548308,-1.32350163603834,0.122,0.253,1
"Slc38a2",0.00501464503264251,-1.32454023970895,0.111,0.241,1
"App",0.00505992588916286,-1.91114503293385,0.067,0.183,1
"2310035C23Rik",0.00509691235253206,-3.07988440206594,0.011,0.102,1
"Pttg1ip",0.00511181222554875,-1.70716106087667,0.044,0.154,1
"Zeb2",0.00515355586750045,-0.980390883476549,0.256,0.402,1
"Atxn2l",0.00516001029871156,-1.98303478363858,0.044,0.154,1
"Rp9",0.00528169422025354,-2.22973277729088,0.022,0.122,1
"Hexb",0.00534872249539378,-0.38061418845347,0.889,0.883,1
"Pten",0.00536602808247796,-2.93772995283828,0.033,0.133,1
"Nsd1",0.00540238040561765,-2.3161982710642,0.033,0.136,1
"Ralbp1",0.0054030894189353,-2.29664806266938,0.078,0.189,1
"Csnk2a1",0.0054199175314413,-3.11389432414255,0.033,0.133,1
"Nipa2",0.00543512098109474,-1.27376405325125,0.122,0.257,1
"Nfya",0.00545242984750991,-1.95062263668359,0.033,0.138,1
"Hacd4",0.00549621412094439,-2.03206792242917,0.056,0.165,1
"Ftl1-ps1",0.00554189236376624,-1.0850793066563,0.189,0.338,1
"Camk2d",0.00558754820596004,-1.45147807807199,0.089,0.214,1
"Tnrc6b",0.00571535104361278,-2.51784184948984,0.033,0.135,1
"Map4",0.00581998196670797,-1.80070587780506,0.033,0.138,1
"Atp6v1b2",0.00584239856015672,-1.32650337938289,0.167,0.293,1
"Sf3b3",0.00587399869276431,-2.61184071222691,0.022,0.118,1
"Arid1a",0.00588240730538823,-1.41190394666545,0.067,0.187,1
"Rffl",0.00592985426461869,-2.24894201033476,0.022,0.12,1
"Alox5ap",0.00604553039143646,-1.64443994151254,0.122,0.244,1
"Phf14",0.00610092788310345,-2.10041237708388,0.044,0.151,1
"Nenf",0.00623612192893661,-0.970567059153247,0.189,0.327,1
"Mkln1",0.00624443117696951,-2.23064222725438,0.033,0.135,1
"Pkn1",0.00630849022392975,-1.67738675450069,0.067,0.181,1
"Cyfip1",0.00633686084378075,-0.684302539375462,0.356,0.501,1
"Itgb1",0.00636183019268307,-0.968109771946806,0.278,0.415,1
"Lgmn",0.00646191378483292,-0.333197322742837,0.922,0.955,1
"Crlf3",0.0066340852097756,-1.6545043319603,0.033,0.136,1
"Mier1",0.00684655472079611,-2.17945561603651,0.033,0.133,1
"Wac",0.00684655667261216,-2.09501741913529,0.033,0.133,1
"Chd9",0.00694507503655004,-1.80388627868687,0.044,0.151,1
"Prrc2c",0.00752071266803253,-1.1792847295278,0.211,0.338,1
"Kctd12",0.00765541264742808,-0.667716507634401,0.344,0.503,1
"Ccr5",0.00766676422176516,-1.33234149590308,0.211,0.332,1
"Emc1",0.00767696638739848,-2.02382876590617,0.033,0.131,1
"Mki67",0.00772675583442847,-2.30186998925118,0.033,0.131,1
"Traf3ip3",0.00773906392647136,-2.06944489650931,0.022,0.115,1
"Tnrc6a",0.00780615003265561,-1.91866728142925,0.044,0.147,1
"Abca1",0.0078443792672558,-0.722040889832208,0.444,0.573,1
"Hpgds",0.00788064946227971,-0.534421580879545,0.444,0.598,1
"Chd2",0.00799418036665439,-2.71608323491045,0.033,0.127,1
"Cab39",0.00820183723653112,-2.0315937554014,0.022,0.113,1
"Smap1",0.00829889834905933,-1.47872210700829,0.056,0.163,1
"Colgalt1",0.00836967667066142,-1.44853171011233,0.122,0.241,1
"Unc93b1",0.00852610200362743,-0.655561102269966,0.4,0.54,1
"Chordc1",0.00854856760443501,-3.04310922122139,0.022,0.11,1
"P2ry13",0.00855829722862313,-1.18926679775606,0.167,0.291,1
"Ltc4s",0.00860630590485595,-0.644064621908861,0.444,0.569,1
"Slc15a3",0.00867352507486761,-2.13818403642016,0.056,0.156,1
"Fcho2",0.00868941726969138,-1.26206005928305,0.067,0.18,1
"Setd5",0.00884637436182675,-2.77455017778219,0.033,0.126,1
"Metap2",0.00900710876946908,-0.973280705902581,0.144,0.278,1
"Stab1",0.00900922301549068,-1.1850583031425,0.311,0.442,1
"Hnrnpa1",0.0090376018067218,-0.91116168471773,0.311,0.438,1
"Zcchc7",0.00911425167790619,-1.87515035938035,0.056,0.16,1
"Tm6sf1",0.00927161109356328,-1.01849416953035,0.167,0.296,1
"Tnks2",0.00932263179819072,-1.65874362211771,0.089,0.197,1
"Ssh2",0.00932628477884661,-1.09894321444376,0.111,0.235,1
"Gtf2i",0.00942168454094178,-1.52418213044174,0.067,0.176,1
"Tcirg1",0.0095515086923201,-1.77769163343724,0.067,0.171,1
"Syncrip",0.00964857104917967,-1.41236128607924,0.089,0.203,1
"Nav3",0.0096651290276942,-1.78293061893954,0.044,0.144,1
"Eif5b",0.00976517939682324,-1.15934027825343,0.189,0.314,1
"Tmem50a",0.00984600267943432,-0.613044269678651,0.278,0.433,1
"Pign",0.00984705863429856,-2.08769606129271,0.022,0.11,1
"N4bp2l2",0.00990689714438301,-1.99530328491849,0.044,0.142,1
"Cd81",0.0099355430221531,-0.423561523356474,0.656,0.768,1
"Adam10",0.00995668189387065,-0.984194221715608,0.267,0.388,1
"Ergic2",0.00997140184935059,-1.19554227714152,0.033,0.131,1
"Ranbp2",0.0100716867315935,-1.32003032786797,0.044,0.145,1
"Tmem144",0.0104601998950888,-1.82579719084719,0.044,0.142,1
"A630001G21Rik",0.0105228224745576,-2.36710414896581,0.022,0.108,1
"Appbp2",0.0105588921337499,-2.21352070144191,0.022,0.108,1
"Rock2",0.0105932260602754,-1.35926039131969,0.1,0.215,1
"Bclaf1",0.010610298309806,-1.41479359035294,0.067,0.174,1
"Hspa5",0.0106698205554665,-0.85262504585727,0.289,0.411,1
"Sec63",0.0107165003298467,-3.04250122967717,0.022,0.106,1
"Actn4",0.0107224997087323,-1.71131429791765,0.022,0.11,1
"Ppcdc",0.0108187962083983,-1.5906622254637,0.1,0.21,1
"Fyb",0.0108373761001694,-1.17996003205969,0.111,0.233,1
"Arcn1",0.0108514274355707,-2.2398364301847,0.022,0.108,1
"Dusp6",0.0108880847230163,-1.04431378006957,0.189,0.32,1
"Dst",0.0108961013744582,-1.8091151728227,0.033,0.126,1
"Kansl1",0.0109256818854603,-2.15550875382957,0.022,0.108,1
"Senp6",0.0109426375905928,-1.81711457216813,0.022,0.11,1
"Dek",0.0109958558126615,-0.892183833697488,0.122,0.25,1
"Ubn2",0.0109979313312079,-2.45217402841645,0.033,0.122,1
"Dynlt1f",0.0110057023503682,-1.47304954665343,0.111,0.223,1
"Abcc5",0.0111132885241127,-2.1356206194336,0.022,0.108,1
"Sparc",0.0112879528694448,-0.742588523169771,0.6,0.671,1
"Cux1",0.0114016203169078,-1.64502048076217,0.089,0.196,1
"Atp13a2",0.0114742438710503,-1.09730344670119,0.167,0.294,1
"Noa1",0.011477800539635,-1.73163032288337,0.044,0.142,1
"Hps3",0.0115120440503696,-1.61088330117479,0.044,0.142,1
"Gtpbp4",0.0116049579260051,-1.46705153334948,0.1,0.214,1
"Sh3bgrl",0.0116266641133924,-1.07567598371453,0.133,0.257,1
"Pld3",0.0116869456446565,-1.28601775073175,0.133,0.248,1
"Dgkd",0.0117700747122147,-1.5888761413088,0.078,0.183,1
"Ilf3",0.0118344598154158,-2.09657366096982,0.022,0.106,1
"Pdcd6ip",0.0118524093403681,-1.10073468312782,0.111,0.228,1
"Lcp2",0.0118860655824744,-1.73351880387354,0.067,0.169,1
"Gm8797",0.0119821807321191,-1.27364391514564,0.122,0.239,1
"Srp72",0.0120133367494614,-2.66436670324108,0.022,0.104,1
"Tgfbr2",0.0120633594669477,-1.16540404218059,0.133,0.257,1
"Maz",0.0123604983444152,-1.56515304443287,0.089,0.194,1
"Eprs",0.0124443738467245,-1.5406807564532,0.067,0.171,1
"Mertk",0.01247428975973,-1.86857449044708,0.067,0.165,1
"Mia2",0.0127286221952266,-1.7657036380347,0.044,0.138,1
"Zyx",0.0128104106752711,-1.9465201532321,0.033,0.122,1
"Ccdc47",0.0128173994130502,-2.31043342925857,0.022,0.104,1
"Ikzf1",0.0130687507381198,-1.78354570418089,0.078,0.18,1
"Mafb",0.0131854349853766,-1.2143459838998,0.089,0.199,1
"B2m",0.0134595848613301,-0.45212654945799,0.722,0.763,1
"Ankfy1",0.0135416210494967,-2.0051225514557,0.033,0.12,1
"Fam105a",0.0136376569503201,-1.09413423912709,0.211,0.327,1
"Slc36a1",0.0136933064497252,-2.59269541797095,0.022,0.102,1
"Ap1b1",0.0137461626160127,-2.40463390005307,0.044,0.133,1
"Slc37a2",0.0138699277112933,-1.53911453376681,0.044,0.138,1
"Ccnl1",0.0140755851652246,-1.48239711124262,0.044,0.138,1
"Gsk3b",0.0143171478605944,-1.10559458344905,0.167,0.284,1
"Itgam",0.014363216000658,-1.15173490552252,0.133,0.251,1
"Fnip1",0.0146552894624313,-1.28760274446121,0.089,0.194,1
"Tnrc18",0.0147014600988643,-2.17037449341676,0.022,0.102,1
"Arf3",0.0147107055560817,-1.32764638375962,0.089,0.194,1
"Srsf5",0.0149983501292374,-1.02508830982557,0.233,0.345,1
"Twf1",0.0150022759979027,-1.22178766913715,0.089,0.196,1
"Pou2f2",0.0151711599757519,-0.902645860477394,0.078,0.185,1
"Krit1",0.0153064475372777,-1.8875732734865,0.022,0.102,1
"Sppl2a",0.0155361839951809,-1.25420064211766,0.1,0.206,1
"Snrnp48",0.016078920734927,-1.99484649219496,0.022,0.101,1
"Tug1",0.0161390437034757,-1.36783210216927,0.056,0.151,1
"Rbbp6",0.016232573003388,-1.8743451010597,0.044,0.133,1
"Lcp1",0.0164861810100572,-0.733939406373118,0.167,0.296,1
"Tmco1",0.016817159654761,-0.74500514470251,0.2,0.338,1
"Morc3",0.0168706601218486,-1.37510204112644,0.056,0.151,1
"Neu1",0.0168752735655047,-1.83056132146792,0.056,0.145,1
"Grina",0.0168967964225979,-1.21825802369864,0.156,0.264,1
"Acbd6",0.0169227532501223,-1.40955317759884,0.067,0.163,1
"Fchsd2",0.0169656749920496,-1.1099164911153,0.178,0.287,1
"Creg1",0.017565288558454,-0.795079782512007,0.278,0.406,1
"Myef2",0.0178790136598211,-1.56872019866241,0.111,0.214,1
"Map3k1",0.0179191340074756,-1.64059262078593,0.078,0.174,1
"Atp1b3",0.017977608947148,-0.869725293339885,0.211,0.329,1
"Clec2d",0.0180116164321908,-1.77952845223237,0.044,0.131,1
"Srsf11",0.0181034502057593,-1.0041341698484,0.133,0.25,1
"Bnip2",0.0181199640971856,-0.727226643725771,0.1,0.214,1
"Phip",0.018221212257515,-1.17549296883093,0.056,0.151,1
"Scd2",0.0183431687264769,-0.893945588271868,0.3,0.409,1
"Hnrnpul1",0.0184729614904443,-0.807676385138526,0.189,0.314,1
"Gcnt1",0.0185711043798755,-1.83407927481155,0.033,0.115,1
"Syngr2",0.0186091751343889,-0.999841698563857,0.1,0.206,1
"Elmo1",0.0186745020487919,-2.30190593791118,0.033,0.113,1
"Adgre1",0.0190968941349904,-0.648434446669558,0.367,0.504,1
"Ctsf",0.0192340707997037,-1.71996404444922,0.089,0.183,1
"Ccnl2",0.0192361565260916,-1.70037326131508,0.056,0.144,1
"Ythdc1",0.0193828300452349,-1.42359773218165,0.044,0.133,1
"Tial1",0.0194023572783396,-1.44879781221614,0.1,0.199,1
"Ddx17",0.0195777869325618,-1.55371833519493,0.1,0.197,1
"Asap1",0.0196066082866316,-1.63711970213195,0.078,0.171,1
"Rbm15",0.0197537519449611,-0.811874415361636,0.122,0.233,1
"Wls",0.019895628468114,-1.29779935140352,0.133,0.239,1
"Cpne3",0.0201669517260411,-1.20101848502127,0.044,0.131,1
"Fubp1",0.02019804555568,-1.45522378492419,0.1,0.197,1
"Rftn1",0.0202639323385801,-1.46703164215701,0.056,0.145,1
"Dnmt3a",0.0208671708386987,-1.30362827078369,0.067,0.162,1
"Cklf",0.0211747965796672,-1.41241911668336,0.044,0.131,1
"Tpp2",0.0213201056003957,-2.1466813373607,0.033,0.111,1
"Asph",0.0215738389318362,-0.815448154046241,0.178,0.293,1
"Reep3",0.0216274708653331,-0.888284722761895,0.233,0.348,1
"Atp2c1",0.0216952212045429,-1.47498357131777,0.1,0.197,1
"Tacc1",0.0216987632171693,-0.944016774901508,0.267,0.373,1
"Tnfrsf21",0.0218728629442488,-1.1383199392541,0.122,0.223,1
"Msn",0.0227813471241049,-0.806060994516453,0.322,0.417,1
"Tfpi",0.0230838914115482,-1.8435342252891,0.056,0.14,1
"Kif21b",0.0231963181840297,-1.53483143207816,0.056,0.142,1
"Man1c1",0.0234350309606887,-1.20221106648057,0.178,0.276,1
"Nptn",0.0234664822366821,-0.633391751974141,0.244,0.379,1
"Coro1b",0.0235775898576428,-1.53653604814108,0.067,0.156,1
"Pla2g15",0.0235844206541677,-0.922778598209811,0.089,0.187,1
"Ikbkb",0.0235852830568786,-1.77585603412689,0.033,0.111,1
"Ncoa3",0.0236156106321309,-1.3699220776176,0.122,0.219,1
"Ganab",0.0240294982702609,-1.45298160399504,0.056,0.142,1
"Selenot",0.0240463065044721,-1.8515067977914,0.067,0.151,1
"Tm2d2",0.0241442540228708,-0.887214551631665,0.222,0.33,1
"Cspp1",0.0242896875778899,-1.72990734366316,0.044,0.126,1
"Atp8a1",0.0243446939874459,-1.75166826245785,0.056,0.14,1
"Ifngr1",0.0246251889404726,-0.753256908637109,0.322,0.433,1
"B4galt1",0.0248415901339087,-0.836680666568333,0.189,0.302,1
"Paqr7",0.0248432595293679,-1.78776412834654,0.033,0.11,1
"Lrp1",0.024849834399022,-0.793014500523984,0.311,0.424,1
"Naa15",0.0248982407304833,-1.33663964250918,0.089,0.183,1
"Lgals9",0.0249253994333419,-1.0280773436844,0.067,0.162,1
"Cd63",0.0251113801086642,-0.370877774016586,0.589,0.725,1
"Pf4",0.0258697224089218,-3.09540488755738,0.044,0.122,1
"Ubap2l",0.0259093243206889,-1.0688246989711,0.133,0.239,1
"Stard8",0.0259693968544001,-1.51407864364241,0.044,0.126,1
"Id2",0.0259980850874812,-1.76549087532497,0.044,0.124,1
"Larp1",0.0260081256113136,-1.96464249309894,0.033,0.108,1
"Hnrnpu",0.0260514648813408,-0.612211430523537,0.333,0.465,1
"Arhgap30",0.0265653908116362,-1.2800698858835,0.078,0.171,1
"Pbrm1",0.0268296463831907,-0.868278383989313,0.1,0.199,1
"Tln1",0.0270184682713139,-1.30253799306556,0.122,0.219,1
"Eml4",0.0272454338688818,-1.61796988512008,0.044,0.124,1
"Fbrsl1",0.0273837465787863,-1.84807059538459,0.033,0.108,1
"Ubxn4",0.0274319407328205,-1.20126650888442,0.067,0.154,1
"F630028O10Rik",0.0274665849171246,-2.07799644659317,0.033,0.108,1
"Ptgs1",0.027500103350618,-1.1516541113161,0.133,0.232,1
"Sgk1",0.0277849640158628,-1.23312596776897,0.1,0.197,1
"Gpbp1l1",0.0278907755119858,-1.18475478662168,0.056,0.14,1
"Gls",0.0279021606674079,-1.42210441872897,0.078,0.165,1
"Capza1",0.0280654690810762,-0.81879810877838,0.222,0.332,1
"Irf3",0.0281006953500953,-1.79310245168463,0.044,0.122,1
"BC005537",0.028673790406435,-0.811187303949546,0.2,0.305,1
"Top1",0.0288385710032518,-0.892896976568452,0.167,0.282,1
"Igfbp4",0.0288436783832948,-0.960964233291741,0.189,0.291,1
"Slc12a9",0.0288981426100117,-1.9682065143923,0.044,0.12,1
"Elf1",0.0289892916583086,-1.65358262256961,0.044,0.122,1
"Tbc1d16",0.0290973932370879,-1.19816828743038,0.078,0.165,1
"Nme2",0.0292176509736551,-0.834935531563659,0.267,0.368,1
